employee_id,first_name,last_name,job_title,level,email,dob,phone,address,join_date
06303658,Nisa,Bimantara,Technology Consultant,9,nisa.bimantara@gdn-commerce.com,1985-08-12,+62864913816307,"Apt. 578 Jl. Jend. Sudirman No. 93, Tanggamus, SR 68211",2017-05-02
06308728,Putri,Setiawan,Marketing Orchestrator,11,putri.setiawan@gdn-commerce.com,1993-06-14,+62826442200099,"Jl. Gajahmada No. 19, Jember, KR 29187",2017-03-06
06308493,Tri,Hartanto,Legal Executive,5,tri.hartanto@gdn-commerce.com,1976-04-24,+62821987318783,"Apt. 820 Jl. Juanda No. 18, Intan Jaya, MU 54119",2021-01-22
06301019,Udin,Jayadinata,Principal Architect,8,udin.jayadinata@gdn-commerce.com,1987-09-01,+62818514187339,"Suite 524 Jl. Hayamwuruk No. 61, Jakarta Selatan, AC 35230",2020-03-08
06301035,Citra,Cahyono,Chief IT Supervisor,5,citra.cahyono@gdn-commerce.com,1975-03-23,+62860393519137,"Jl. Hayamwuruk No. 21, Pati, ST 99371",2020-04-04
06305417,Heni,Wicaksono,Hospitality Planner,4,heni.wicaksono@gdn-commerce.com,1974-02-05,+62887265269154,"Jl. Gatot Soebroto No. 39, Kuantan Singingi, LA 28360",2019-09-11
06303640,Bagus,Gozali,Government Strategist,5,bagus.gozali@gdn-commerce.com,1978-06-12,+62837796396542,"Apt. 718 Jl. Diponegoro No. 54, Banjarnegara, JW 50715",2016-03-17
06308278,Wisnu,Hendrawinata,Customer Marketing Supervisor,6,wisnu.hendrawinata@gdn-commerce.com,1988-01-17,+62825254287048,"Suite 755 Jl. Diponegoro No. 82, Cianjur, BT 74050",2020-08-30
06306405,Martin,Utama,Product Administration Executive,12,martin.utama@gdn-commerce.com,1971-12-17,+62839122433847,"Jl. Ahmad Yani No. 47, Bantaeng, PP 75259",2021-02-24
06306814,Oki,Utama,Advertising Architect,10,oki.utama@gdn-commerce.com,1990-02-18,+62814682277391,"Apt. 579 Jl. Gatot Soebroto No. 18, Bandung, NU 79330",2021-06-29
06307752,Choirul,Wirawan,Global IT Developer,6,choirul.wirawan@gdn-commerce.com,1980-12-28,+62894113444469,"Jl. Jend. Sudirman No. 64, Semarang, BB 01010",2018-04-04
06306563,Yudi,Wicaksono,Direct Design Designer,12,yudi.wicaksono@gdn-commerce.com,2000-03-14,+62880633875475,"Suite 903 Jl. Diponegoro No. 14, Sambas, SG 98635",2017-07-22
06305276,Diah,Waluyo,Future Consulting Consultant,7,diah.waluyo@gdn-commerce.com,1988-06-05,+62832590279212,"Apt. 824 Jl. Jend. Sudirman No. 47, Kepulauan Sangihe, ST 14574",2021-11-14
06308326,Arya,Ginanjar,Central Administrator,10,arya.ginanjar@gdn-commerce.com,1997-10-11,+62888757854115,"Apt. 285 Jl. Diponegoro No. 21, Berau, SR 21761",2018-05-12
06302922,Pradipta,Lesmana,District Strategist,5,pradipta.lesmana@gdn-commerce.com,1999-04-17,+62840587590601,"Jl. Jend. Sudirman No. 95, Subang, YO 53174",2019-05-01
06303471,Zaenal,Cahyono,Marketing Specialist,8,zaenal.cahyono@gdn-commerce.com,1998-04-13,+62896239665807,"Suite 764 Jl. Gatot Soebroto No. 55, Mamasa, PA 00040",2020-05-10
06300243,Bambang,Basri,Community-Services Agent,8,bambang.basri@gdn-commerce.com,1972-06-24,+62822994946190,"Apt. 364 Jl. Hayamwuruk No. 41, Madiun, JB 67620",2021-12-14
06304896,Rosa,Fachri,Government Consultant,11,rosa.fachri@gdn-commerce.com,1975-01-02,+62812258435481,"Suite 252 Jl. Gatot Soebroto No. 71, Landak, SR 37276",2021-02-17
06301672,Vanya,Pranata,Farming Coordinator,4,vanya.pranata@gdn-commerce.com,1981-09-26,+62880778882024,"Jl. Juanda No. 50, Gunung Kidul, KI 14928",2017-03-02
06306774,Aditya,Rusmana,Consulting Supervisor,9,aditya.rusmana@gdn-commerce.com,1970-07-16,+62837118384962,"Apt. 898 Jl. Hayamwuruk No. 79, Halmahera Barat, AC 73076",2017-04-16
06307908,Ahmad,Haryanto,Marketing Designer,10,ahmad.haryanto@gdn-commerce.com,1997-02-19,+62891537462061,"Suite 913 Jl. Gajahmada No. 16, Sumba Tengah, RI 37092",2017-10-18
06309456,Dimas,Sapta,Investor Design Coordinator,8,dimas.sapta@gdn-commerce.com,1999-12-10,+62811508634569,"Suite 980 Jl. Gatot Soebroto No. 75, Kampar, JT 03792",2018-03-07
06309037,Sandi,Jayadinata,Banking Officer,11,sandi.jayadinata@gdn-commerce.com,1987-09-05,+62869906613041,"Apt. 140 Jl. Diponegoro No. 55, Subang, JB 36274",2020-03-16
06305368,Indra,Idris,Principal Hospitality Specialist,11,indra.idris@gdn-commerce.com,1995-07-12,+62824603680389,"Jl. MH. Thamrin No. 83, Salatiga, SB 97471",2017-05-15
06306755,Dion,Yulianto,Manufacturing Executive,12,dion.yulianto@gdn-commerce.com,1987-12-03,+62869103081186,"Jl. Juanda No. 58, Kolaka Utara, MA 92229",2019-06-16
06301572,Andi,Fauzi,Marketing Liaison,5,andi.fauzi@gdn-commerce.com,1996-02-15,+62883834227176,"Jl. Kartini No. 87, Kolaka, KI 99354",2017-04-25
06304791,Aji,Winarta,Administration Facilitator,9,aji.winarta@gdn-commerce.com,1989-02-23,+62887147251047,"Jl. Jend. Sudirman No. 38, Boalemo, YO 24489",2021-05-26
06309929,Lely,Nurdiansyah,Global Strategist,11,lely.nurdiansyah@gdn-commerce.com,1976-07-15,+62871068021895,"Jl. Rasuna Said No. 29, Ogan Komering Ulu, GO 28999",2020-11-23
06308032,Rudi,Gozali,Farming Liaison,7,rudi.gozali@gdn-commerce.com,2003-03-03,+62862279702272,"Jl. Jend. Sudirman No. 18, Pangkajene Dan Kepulauan, KU 79115",2020-12-22
06307099,Dion,Jayadi,Accounting Executive,6,dion.jayadi@gdn-commerce.com,1982-11-05,+62828637225841,"Suite 158 Jl. Diponegoro No. 24, Penajam Paser Utara, JI 70822",2021-01-05
06301823,Noval,Nasrudin,Future Manufacturing Developer,12,noval.nasrudin@gdn-commerce.com,1977-05-24,+62872682006296,"Apt. 141 Jl. Gatot Soebroto No. 77, Cimahi, PA 19704",2019-09-21
06308251,Diah,Nurdiansyah,Legacy Manufacturing Director,4,diah.nurdiansyah@gdn-commerce.com,1981-10-03,+62832785762369,"Jl. Ahmad Yani No. 55, Sleman, ST 51002",2017-09-30
06306564,Oki,Mardianto,Internal Consulting Specialist,11,oki.mardianto@gdn-commerce.com,1984-03-17,+62828893397184,"Jl. Juanda No. 41, Pangandaran, KU 24034",2019-05-08
06307099,Kartini,Ilham,International Government Engineer,8,kartini.ilham@gdn-commerce.com,1988-05-22,+62842285328176,"Jl. Gatot Soebroto No. 70, Lahat, SG 72101",2021-06-01
06307941,Victor,Mardiansyah,Global Design Consultant,8,victor.mardiansyah@gdn-commerce.com,2000-11-16,+62864729021484,"Jl. Kartini No. 15, Aceh Barat Daya, RI 73849",2019-07-18
06302241,Rosa,Fachri,Advertising Architect,5,rosa.fachri@gdn-commerce.com,1976-08-23,+62841650965325,"Jl. Diponegoro No. 63, Sintang, RI 55667",2017-05-12
06306473,Gugun,Yudhanto,Internal Mining Analyst,8,gugun.yudhanto@gdn-commerce.com,1998-03-01,+62818297791219,"Jl. Gatot Soebroto No. 51, Barito Selatan, YO 48548",2018-05-04
06309050,Toni,Bimantara,Legal Developer,12,toni.bimantara@gdn-commerce.com,1979-06-07,+62857838539335,"Apt. 787 Jl. Jend. Sudirman No. 79, Bone Bolango, YO 59477",2016-07-06
06302174,Vicky,Alamsyah,Legacy Real-Estate Liaison,9,vicky.alamsyah@gdn-commerce.com,1990-09-21,+62815764086969,"Jl. Jend. Sudirman No. 69, Bangka Barat, BE 20415",2020-05-29
06308346,Rosa,Winarta,District Advertising Designer,11,rosa.winarta@gdn-commerce.com,1978-04-10,+62865774305987,"Apt. 502 Jl. Rasuna Said No. 22, Banda Aceh, AC 64075",2018-04-12
06307691,Wendy,Qodir,Banking Strategist,12,wendy.qodir@gdn-commerce.com,1984-05-23,+62829024562253,"Jl. Gajahmada No. 47, Nias Selatan, KB 68355",2016-12-25
06300691,Vira,Dzulfikar,Design Orchestrator,9,vira.dzulfikar@gdn-commerce.com,1989-05-19,+62830851442339,"Apt. 904 Jl. Juanda No. 16, Banda Aceh, KB 89461",2018-02-20
06308146,Gugun,Erlangga,Lead Retail Engineer,8,gugun.erlangga@gdn-commerce.com,1999-06-09,+62880751362153,"Suite 186 Jl. Jend. Sudirman No. 40, Tanjung Balai, LA 23151",2017-03-16
06304599,Yudhistira,Oktavian,Internal Mining Producer,10,yudhistira.oktavian@gdn-commerce.com,1988-07-05,+62859664902400,"Apt. 102 Jl. Hayamwuruk No. 11, Siak, JA 42357",2020-09-09
06308024,Anton,Darmawan,International Retail Administrator,5,anton.darmawan@gdn-commerce.com,1987-04-30,+62850407701643,"Jl. MH. Thamrin No. 68, Depok, KB 58865",2021-10-04
06302477,Dina,Thamrin,Product Advertising Consultant,7,dina.thamrin@gdn-commerce.com,2003-12-27,+62861139147455,"Suite 199 Jl. Hayamwuruk No. 24, Kepahiang, BB 36575",2016-03-06
06304711,Arif,Triwijaya,Regional Consulting Engineer,12,arif.triwijaya@gdn-commerce.com,1998-05-24,+62840732341443,"Jl. Ahmad Yani No. 25, Purwakarta, SL 13606",2016-09-05
06303622,Raditya,Haryanto,Manufacturing Agent,8,raditya.haryanto@gdn-commerce.com,1972-12-17,+62810389886663,"Jl. Gatot Soebroto No. 52, Sekadau, BA 53169",2017-08-16
06306005,Ferdian,Triwijaya,Mining Strategist,8,ferdian.triwijaya@gdn-commerce.com,1979-02-11,+62836824200662,"Jl. Diponegoro No. 14, Madiun, BA 36683",2016-09-12
06304638,Tito,Iswanto,Product Banking Designer,13,tito.iswanto@gdn-commerce.com,1983-01-02,+62858091483034,"Jl. Ahmad Yani No. 44, Tanah Bumbu, SB 34305",2019-04-26
06304382,Yudhistira,Junaedi,Internal Agent,13,yudhistira.junaedi@gdn-commerce.com,1988-05-25,+62848178691559,"Apt. 735 Jl. Diponegoro No. 90, Sleman, JI 62330",2018-03-09
06309555,Udin,Haryanto,Investor Legal Strategist,10,udin.haryanto@gdn-commerce.com,1992-12-18,+62886574641489,"Jl. Rasuna Said No. 73, Samarinda, KS 37459",2021-06-11
06304979,Beni,Pranata,Advertising Agent,5,beni.pranata@gdn-commerce.com,1975-01-09,+62861635433691,"Suite 821 Jl. Jend. Sudirman No. 85, Hulu Sungai Selatan, SS 51653",2017-01-25
06301034,Dimas,Yudhistira,Retail Agent,11,dimas.yudhistira@gdn-commerce.com,1970-12-31,+62828502969292,"Jl. Diponegoro No. 12, Pringsewu, LA 38835",2018-10-27
06309952,David,Ferdian,Technology Specialist,9,david.ferdian@gdn-commerce.com,1998-08-26,+62813771233236,"Jl. Diponegoro No. 93, Pelalawan, JI 35889",2019-05-27
06304509,Oki,Gautama,Principal Engineer,5,oki.gautama@gdn-commerce.com,1979-08-10,+62825040009537,"Suite 750 Jl. MH. Thamrin No. 10, Sumba Barat, SR 60378",2020-07-17
06309941,Anton,Yudhiswara,Forward Education Director,12,anton.yudhiswara@gdn-commerce.com,1977-11-27,+62860057862956,"Jl. Jend. Sudirman No. 17, Purwakarta, BE 95705",2016-11-25
06303380,Olivia,Sanjaya,Education Facilitator,11,olivia.sanjaya@gdn-commerce.com,1998-02-20,+62816592684667,"Jl. Ahmad Yani No. 22, Kotawaringin Timur, BE 95565",2021-10-31
06303308,Vivi,Atmadja,Central Advertising Associate,4,vivi.atmadja@gdn-commerce.com,1974-07-29,+62815374891558,"Jl. Kartini No. 67, Ternate, NB 94022",2016-04-20
06305068,Edwin,Ardianto,Principal Hospitality Engineer,5,edwin.ardianto@gdn-commerce.com,1994-02-13,+62862542824447,"Apt. 245 Jl. Jend. Sudirman No. 92, Tabanan, RI 43809",2021-12-20
06300867,Okta,Waluyo,Human Legal Designer,6,okta.waluyo@gdn-commerce.com,1984-01-01,+62828085700235,"Apt. 982 Jl. Juanda No. 17, Nias, KR 39229",2019-03-21
06305789,Tri,Idris,Regional Director,7,tri.idris@gdn-commerce.com,2001-04-10,+62893827875031,"Suite 694 Jl. MH. Thamrin No. 20, Bekasi, SU 50146",2016-06-30
06309964,Wahyu,Erlangga,International Strategist,12,wahyu.erlangga@gdn-commerce.com,1984-12-18,+62871364408958,"Jl. Jend. Sudirman No. 35, Pesisir Selatan, NU 80857",2021-08-15
06306665,Sandi,Utama,Dynamic Banking Developer,5,sandi.utama@gdn-commerce.com,1992-08-10,+62861751596055,"Jl. Jend. Sudirman No. 38, Gianyar, NB 80919",2020-08-26
06308596,Choirul,Zaini,Future Legal Consultant,8,choirul.zaini@gdn-commerce.com,1999-01-28,+62837939693906,"Suite 544 Jl. Jend. Sudirman No. 99, Bangka Selatan, SU 68240",2021-01-18
06305602,Prima,Ilham,Government Analyst,4,prima.ilham@gdn-commerce.com,1995-12-29,+62834179609490,"Jl. Hayamwuruk No. 79, Bulukumba, JA 23594",2020-01-24
06309298,Pandu,Fauzi,Design Liaison,4,pandu.fauzi@gdn-commerce.com,1998-11-24,+62879569484543,"Jl. Diponegoro No. 86, Aceh Jaya, YO 78669",2016-10-31
06302002,Prima,Junaedi,Advertising Coordinator,5,prima.junaedi@gdn-commerce.com,1972-06-25,+62891690245891,"Jl. Gajahmada No. 85, Garut, SR 37526",2019-06-14
06301309,Roni,Erlangga,Senior Assistant,13,roni.erlangga@gdn-commerce.com,2002-10-11,+62813609361721,"Suite 531 Jl. Rasuna Said No. 54, Kendal, ML 16427",2016-08-07
06309742,Raditya,Basri,Central Liaison,6,raditya.basri@gdn-commerce.com,1977-10-19,+62869448637552,"Suite 661 Jl. Gatot Soebroto No. 84, Bengkulu Selatan, SM 66159",2018-04-11
06302533,Pradipta,Umbara,Construction Coordinator,13,pradipta.umbara@gdn-commerce.com,1982-10-01,+62830283743112,"Apt. 211 Jl. Gatot Soebroto No. 88, Aceh Tengah, SA 32843",2017-05-01
06304883,Aji,Pribadi,Regional Administration Manager,4,aji.pribadi@gdn-commerce.com,1974-05-25,+62858312909820,"Jl. Jend. Sudirman No. 65, Brebes, SU 42526",2017-05-28
06300545,Heni,Listiyono,Corporate Specialist,4,heni.listiyono@gdn-commerce.com,2002-12-17,+62873627904917,"Suite 305 Jl. Jend. Sudirman No. 12, Pasaman, NT 48060",2017-07-18
06300031,Imam,Budiman,Human Technology Executive,6,imam.budiman@gdn-commerce.com,1989-04-29,+62835856198630,"Suite 494 Jl. Jend. Sudirman No. 94, Empat Lawang, JT 29450",2017-09-15
06302952,Merry,Maulana,Investor Government Producer,10,merry.maulana@gdn-commerce.com,1991-12-16,+62829605205557,"Apt. 489 Jl. Jend. Sudirman No. 43, Badung, LA 82453",2021-01-18
06302612,Lia,Daniawan,Banking Director,10,lia.daniawan@gdn-commerce.com,1993-03-17,+62834524189036,"Jl. Jend. Sudirman No. 98, Pontianak, SU 26946",2020-01-06
06308462,Imam,Riansyah,National Community-Services Orchestrator,11,imam.riansyah@gdn-commerce.com,1976-09-24,+62839037900489,"Suite 386 Jl. MH. Thamrin No. 47, Payakumbuh, SN 77378",2019-05-22
06309756,Mahesa,Ferdian,Human Administration Director,11,mahesa.ferdian@gdn-commerce.com,2000-09-28,+62859391458820,"Apt. 249 Jl. Juanda No. 77, Padang Pariaman, AC 16225",2018-10-05
06303314,Salim,Nugraha,Administration Analyst,5,salim.nugraha@gdn-commerce.com,1992-09-25,+62812335513220,"Suite 688 Jl. MH. Thamrin No. 26, Tangerang, BA 65422",2018-01-17
06300483,Rahmat,Handaru,Direct Manufacturing Technician,10,rahmat.handaru@gdn-commerce.com,1991-05-31,+62871767668544,"Jl. Ahmad Yani No. 91, Pandeglang, NU 86764",2020-12-23
06307305,Iman,Zulfikri,Global Advertising Developer,12,iman.zulfikri@gdn-commerce.com,2002-07-06,+62890179833782,"Jl. MH. Thamrin No. 71, Trenggalek, BB 46279",2017-11-06
06306419,Rahmat,Mardianto,Consulting Specialist,13,rahmat.mardianto@gdn-commerce.com,1982-09-03,+62880728798798,"Apt. 862 Jl. Rasuna Said No. 33, Manggarai, SG 14806",2017-07-05
06305943,Wisnu,Januar,Global Accounting Assistant,5,wisnu.januar@gdn-commerce.com,1991-07-14,+62898174840003,"Jl. Kartini No. 87, Bengkulu, GO 32658",2020-12-31
06309811,Fika,Mardianto,District Marketing Planner,11,fika.mardianto@gdn-commerce.com,1970-01-16,+62847993680591,"Jl. Gatot Soebroto No. 45, Deiyai, JA 37911",2018-10-01
06307805,Raditya,Listiyono,Central Technology Associate,12,raditya.listiyono@gdn-commerce.com,1981-11-03,+62865192128830,"Apt. 561 Jl. Gajahmada No. 50, Ternate, SU 80387",2019-06-22
06306440,Arif,Ikhsan,Principal Government Orchestrator,4,arif.ikhsan@gdn-commerce.com,1983-11-06,+62867229152589,"Suite 479 Jl. MH. Thamrin No. 58, Subulussalam, YO 41188",2020-02-20
06309306,Valentinus,Rusmana,Sales Producer,9,valentinus.rusmana@gdn-commerce.com,1990-02-11,+62886170960134,"Apt. 619 Jl. Gajahmada No. 46, Blora, PP 07476",2018-01-07
06305173,Yudhistira,Nasrudin,Legacy Manager,13,yudhistira.nasrudin@gdn-commerce.com,1983-02-05,+62882340157634,"Jl. Juanda No. 73, Kaimana, SG 88213",2018-09-13
06300189,Edwin,Taslim,Retail Consultant,9,edwin.taslim@gdn-commerce.com,1975-11-26,+62884029158696,"Suite 967 Jl. Juanda No. 14, Intan Jaya, GO 28609",2020-01-11
06305561,Edi,Komarudin,Hospitality Planner,5,edi.komarudin@gdn-commerce.com,1998-03-24,+62890878697455,"Jl. Hayamwuruk No. 51, Sintang, SB 47142",2020-02-01
06301597,Noval,Suryatama,Chief Analyst,13,noval.suryatama@gdn-commerce.com,1998-05-29,+62871245810181,"Jl. Hayamwuruk No. 17, Barito Utara, MA 89795",2021-02-27
06301034,Udin,Yulianto,Government Facilitator,8,udin.yulianto@gdn-commerce.com,2001-04-29,+62859070169197,"Jl. Kartini No. 40, Maros, KS 48036",2021-08-07
06307435,Rahmat,Thamrin,Dynamic Developer,13,rahmat.thamrin@gdn-commerce.com,1976-01-20,+62817384518447,"Jl. Ahmad Yani No. 77, Tebo, MA 72448",2018-09-05
06308222,Salim,Santoso,Direct Community-Services Liaison,10,salim.santoso@gdn-commerce.com,1987-12-22,+62825053357556,"Jl. Rasuna Said No. 71, Tomohon, ML 76329",2018-03-24
06308510,Lidya,Utama,Investor Marketing Supervisor,10,lidya.utama@gdn-commerce.com,1974-03-23,+62826511090769,"Jl. Ahmad Yani No. 23, Bolaang Mongondow Selatan, PA 46269",2017-12-04
06304784,Martin,Hendrawinata,Customer Developer,6,martin.hendrawinata@gdn-commerce.com,1973-11-30,+62887946819484,"Apt. 879 Jl. Juanda No. 19, Kudus, KT 22021",2020-07-10
06304112,Andi,Utama,Investor Specialist,9,andi.utama@gdn-commerce.com,1986-06-05,+62863263929046,"Suite 306 Jl. Rasuna Said No. 49, Konawe, KA 52206",2019-05-09
06306005,Yossi,Indragiri,Senior Sales Technician,12,yossi.indragiri@gdn-commerce.com,2002-01-10,+62814206197451,"Apt. 204 Jl. Hayamwuruk No. 24, Singkawang, JB 18035",2019-06-02
06306747,Arif,Zulfikara,Mining Orchestrator,10,arif.zulfikara@gdn-commerce.com,1988-09-25,+62887567000209,"Apt. 816 Jl. Jend. Sudirman No. 96, Humbang Hasundutan, AC 20105",2016-06-08
06305797,Kemal,Bintara,Direct Technology Planner,10,kemal.bintara@gdn-commerce.com,1982-09-08,+62849851075348,"Jl. Rasuna Said No. 19, Katingan, KS 38311",2016-09-23
06305584,Jaya,Hartono,Human Marketing Administrator,10,jaya.hartono@gdn-commerce.com,1973-03-02,+62812749104171,"Apt. 460 Jl. Jend. Sudirman No. 36, Situbondo, SN 56216",2017-09-28
06303914,Qorri,Jayakusuma,Human Manager,6,qorri.jayakusuma@gdn-commerce.com,1988-09-15,+62845599171544,"Jl. Hayamwuruk No. 70, Agam, GO 78303",2019-07-18
06309042,Derry,Hartanto,International Administrator,6,derry.hartanto@gdn-commerce.com,1989-02-24,+62823114710925,"Apt. 190 Jl. Hayamwuruk No. 95, Solok, JI 38165",2019-10-16
06300155,Beni,Idris,Mining Executive,12,beni.idris@gdn-commerce.com,1984-08-23,+62875260196167,"Jl. Gatot Soebroto No. 59, Probolinggo, PA 06691",2017-05-29
06302371,Dea,Oktara,International Administrator,11,dea.oktara@gdn-commerce.com,1980-04-12,+62897523040969,"Jl. Gajahmada No. 45, Banjar, RI 11002",2020-09-14
06305521,Ferdian,Gautama,Legacy Administration Orchestrator,12,ferdian.gautama@gdn-commerce.com,2001-02-06,+62831666323084,"Suite 828 Jl. Ahmad Yani No. 68, Jakarta Selatan, SM 18837",2017-05-03
06303432,Toni,Maulana,Principal Administration Administrator,9,toni.maulana@gdn-commerce.com,1981-08-13,+62859703521181,"Suite 363 Jl. Gatot Soebroto No. 61, Parigi Moutong, SL 21318",2017-05-07
06308108,Iwan,Januar,Mining Developer,11,iwan.januar@gdn-commerce.com,1982-01-11,+62821525462299,"Suite 398 Jl. Jend. Sudirman No. 90, Banjar Baru, MU 88763",2016-04-15
06308495,Kemal,Cahyono,Community-Services Analyst,7,kemal.cahyono@gdn-commerce.com,1970-10-23,+62874829936636,"Jl. Diponegoro No. 13, Kotawaringin Barat, KU 45062",2018-09-21
06306324,Edwin,Pahlevi,Community-Services Developer,7,edwin.pahlevi@gdn-commerce.com,1974-05-28,+62824911967614,"Suite 781 Jl. Gatot Soebroto No. 62, Blora, SG 03727",2019-01-30
06309306,Setya,Nugraha,Dynamic Consulting Technician,6,setya.nugraha@gdn-commerce.com,1998-02-04,+62831199773290,"Suite 979 Jl. Rasuna Said No. 22, Kepulauan Talaud, JA 03816",2020-11-14
06301224,Niko,Thamrin,Manufacturing Engineer,8,niko.thamrin@gdn-commerce.com,1983-09-07,+62818626966869,"Jl. Hayamwuruk No. 46, Sekadau, JI 69776",2020-11-27
06300457,Udin,Satria,Hospitality Strategist,11,udin.satria@gdn-commerce.com,1990-01-27,+62890460154790,"Apt. 902 Jl. Rasuna Said No. 63, Parigi Moutong, SM 50737",2020-04-24
06307719,Qorri,Daniawan,Product Banking Strategist,10,qorri.daniawan@gdn-commerce.com,2002-08-10,+62877827545940,"Apt. 663 Jl. Gajahmada No. 91, Rokan Hilir, YO 71072",2018-02-27
06302647,Vivi,Satria,Direct Specialist,4,vivi.satria@gdn-commerce.com,1997-07-16,+62831710066378,"Jl. Rasuna Said No. 82, Aceh Utara, KA 33139",2018-06-16
06302531,David,Kurnianto,Investor Director,12,david.kurnianto@gdn-commerce.com,1985-02-22,+62879627118731,"Jl. Diponegoro No. 55, Paniai, MU 91774",2020-04-04
06300607,Edi,Suhendra,Marketing Facilitator,5,edi.suhendra@gdn-commerce.com,1985-05-05,+62889792065815,"Suite 259 Jl. Juanda No. 70, Muara Enim, GO 04419",2019-09-14
06300083,Wawan,Indragiri,Global Sales Technician,8,wawan.indragiri@gdn-commerce.com,1982-06-14,+62811695877780,"Jl. Gajahmada No. 43, Halmahera Selatan, SR 46170",2018-12-24
06308270,Niko,Yudhistira,International Director,13,niko.yudhistira@gdn-commerce.com,1982-06-17,+62855150130068,"Apt. 967 Jl. Gatot Soebroto No. 62, Sleman, KU 21003",2019-10-15
06305086,Danang,Santoso,Lead Coordinator,4,danang.santoso@gdn-commerce.com,1993-04-08,+62819233691012,"Apt. 111 Jl. Gajahmada No. 43, Kepulauan Sula, ML 85295",2019-01-07
06307511,Wawan,Aristianto,Marketing Liaison,9,wawan.aristianto@gdn-commerce.com,1980-09-25,+62892761692352,"Apt. 472 Jl. Ahmad Yani No. 96, Barito Selatan, PB 92030",2018-09-13
06308091,Edwin,Haryanto,Customer Marketing Assistant,11,edwin.haryanto@gdn-commerce.com,1983-08-06,+62863853913393,"Jl. Gatot Soebroto No. 13, Manggarai Barat, ML 38090",2019-10-04
06305548,Qomar,Pradipta,Banking Specialist,13,qomar.pradipta@gdn-commerce.com,1998-02-22,+62852827979738,"Apt. 486 Jl. Jend. Sudirman No. 37, Yahukimo, NU 06538",2017-09-22
06309039,Umar,Cahyadi,Retail Orchestrator,11,umar.cahyadi@gdn-commerce.com,1985-07-28,+62843899189370,"Suite 848 Jl. Kartini No. 21, Sibolga, KI 18108",2020-08-13
06302980,Bayu,Mardiansyah,Legal Developer,13,bayu.mardiansyah@gdn-commerce.com,1970-06-10,+62846309615929,"Jl. Jend. Sudirman No. 78, Keerom, NT 59745",2019-04-16
06303406,Prily,Hartanto,Advertising Analyst,8,prily.hartanto@gdn-commerce.com,1986-01-22,+62858913528044,"Suite 818 Jl. Diponegoro No. 66, Ciamis, JT 09383",2021-09-19
06307227,Qorri,Listyawan,Forward Administrator,13,qorri.listyawan@gdn-commerce.com,1986-09-06,+62842497499988,"Jl. Diponegoro No. 24, Empat Lawang, MU 40210",2016-01-30
06301330,Edwin,Rustam,Retail Director,7,edwin.rustam@gdn-commerce.com,1977-12-01,+62896581060698,"Suite 560 Jl. Hayamwuruk No. 78, Bolaang Mongondow Selatan, MA 50028",2017-05-04
06304608,Ferdian,Umbara,Construction Orchestrator,10,ferdian.umbara@gdn-commerce.com,1991-12-11,+62853559464388,"Apt. 829 Jl. Gatot Soebroto No. 71, Batu Bara, AC 22704",2017-12-09
06307578,Martin,Hartono,Central Community-Services Officer,9,martin.hartono@gdn-commerce.com,1987-05-16,+62843892409706,"Suite 156 Jl. Kartini No. 65, Baru, NU 76789",2017-08-12
06301947,Merry,Ismail,Forward Healthcare Executive,7,merry.ismail@gdn-commerce.com,1979-03-26,+62876460966185,"Jl. Juanda No. 63, Puncak Jaya, NT 52695",2016-10-18
06309058,Desi,Saragih,Senior Design Facilitator,7,desi.saragih@gdn-commerce.com,2000-09-12,+62811686086040,"Suite 502 Jl. Rasuna Said No. 89, Maros, SG 62741",2019-03-22
06305171,Wisnu,Setiawan,Manufacturing Administrator,13,wisnu.setiawan@gdn-commerce.com,1984-05-07,+62835414769287,"Jl. MH. Thamrin No. 39, Sukabumi, KB 17797",2018-04-16
06303600,Citra,Unggul,Forward Marketing Architect,10,citra.unggul@gdn-commerce.com,2001-08-29,+62852331961768,"Jl. Ahmad Yani No. 86, Langsa, SM 76677",2020-04-05
06308140,Ferdian,Aristianto,Farming Engineer,12,ferdian.aristianto@gdn-commerce.com,1977-10-21,+62856495016931,"Jl. Gatot Soebroto No. 37, Surabaya, KB 94806",2016-02-27
06302487,Victor,Januar,Internal Facilitator,12,victor.januar@gdn-commerce.com,1997-03-11,+62811275511814,"Suite 960 Jl. Gajahmada No. 82, Pariaman, KA 79112",2017-04-11
06303608,Ruslan,Gondokusumo,Mining Agent,5,ruslan.gondokusumo@gdn-commerce.com,2001-03-11,+62827022794746,"Apt. 925 Jl. MH. Thamrin No. 44, Maros, JT 91189",2021-06-12
06304748,Gita,Gondokusumo,Technology Orchestrator,10,gita.gondokusumo@gdn-commerce.com,2001-07-19,+62876184017495,"Suite 878 Jl. Kartini No. 68, Aceh Jaya, RI 58279",2019-07-18
06304735,Imam,Wijaya,International Real-Estate Specialist,12,imam.wijaya@gdn-commerce.com,1974-12-15,+62854745819952,"Apt. 905 Jl. Rasuna Said No. 72, Jepara, NB 73608",2017-09-11
06301066,Hengky,Gunardi,Dynamic Administrator,4,hengky.gunardi@gdn-commerce.com,1987-10-06,+62870011488916,"Apt. 453 Jl. Jend. Sudirman No. 35, Jakarta Timur, KB 79635",2021-08-28
06307996,Wisnu,Armansyah,Education Technician,11,wisnu.armansyah@gdn-commerce.com,1972-08-20,+62850901513226,"Jl. MH. Thamrin No. 74, Rembang, JK 57072",2020-12-31
